,t2m,stl1,stl2,ssr,tp,swvl1,swvl2
2010-03-01,277.61172547294245,278.44943314023334,278.42137759907496,11763310.72307651,0.0008825476456960435,0.28890260031932774,0.2901329387653328
2010-04-01,283.9692389054148,285.0328080796324,284.6638184849077,15666992.108260108,0.0007272687674199555,0.2488787248488443,0.2509816912364487
2010-05-01,291.2087309294415,292.58976593281704,291.73141255314636,18992873.60164114,0.0009661692952256869,0.2013416030493123,0.2002524858396685
2010-06-01,296.6266278990605,298.2912618765596,297.42793972407094,20457664.683592916,0.0030619511670807458,0.1994032746874699,0.18751372684080633
2010-07-01,298.8346206634006,300.1309896272474,299.3887635475155,20295260.467713784,0.0013944710600406398,0.22936282370241576,0.23600329181783097
2010-08-01,300.14670686881556,301.74242343568096,301.1950933064361,19988239.32128607,7.538997573589885e-05,0.1441667762946033,0.16090705961958265
2010-09-01,292.42357089977753,293.95253437047865,294.22967145582015,13693286.746544382,0.0012264228329307496,0.16274751975150517,0.15559301770789224
2010-10-01,282.8415255734735,284.0196330510826,284.8923137338722,7458175.240803613,0.0017412134379252494,0.25875602253691804,0.23697866767529455
2011-03-01,275.77922369914256,275.71909752641056,275.45260888437537,10002819.039368855,0.0005247596439336139,0.2633182647591998,0.26206153796590187
2011-04-01,282.66483590190626,283.2001942779358,282.77424433942133,15624274.802758925,0.0017759838403952875,0.27393001501454095,0.270603051504045
2011-05-01,290.1760560984807,291.29223161789395,290.4950847214831,19249917.515556492,0.0014615532558877554,0.24579680377247598,0.2467604738897608
2011-06-01,295.6844680418154,297.24910272230767,296.433947676677,20849173.36634804,0.0017295173941171429,0.19786360802430572,0.1855848669699139
2011-07-01,299.0637567873091,300.6546275290422,299.5784072111419,21297084.87624999,0.0003024700316067223,0.16485505411279575,0.17169372310792802
2011-08-01,296.4295291767659,298.2632670722561,297.9985937936592,18292899.691644475,0.0005377955162492634,0.15689363751952334,0.15735503623544717
2011-09-01,292.5101472955143,294.0277223816862,294.23125268815323,14171103.345545787,0.00048383046684815674,0.1586846627384748,0.15595287413196413
2011-10-01,284.43961238762984,285.86863932062363,286.6159854005728,7704994.164211157,0.0011897553250584717,0.20665701336815107,0.1765308496271187
2012-03-01,275.50290089449265,275.5134432052183,275.19386424086696,10093447.862431534,0.0010075952294348084,0.2721058225123116,0.26457203393236317
2012-04-01,286.28328880643954,286.6310911043336,285.780613278227,16928737.37813684,0.0008482779348597567,0.24713672632589298,0.24461246173751067
2012-05-01,293.69575042896906,295.36037283572773,294.48463422445025,19222818.999383148,0.0020798759254836863,0.19287153973295829,0.19140125793767496
2012-06-01,297.26150887530537,298.908174334557,297.9129087968008,22543787.446331207,0.0005882895822863346,0.18418023009436743,0.19322471282155693
2012-07-01,299.68923451300395,301.3086783054171,300.3714025914874,22134254.061547752,0.0004663604078090309,0.15543511261343798,0.15660425847497006
2012-08-01,297.767391172711,299.6025997989565,299.34748446991375,18251087.758841787,0.0012060452219373572,0.17477240201680108,0.1630971891419616
2012-09-01,292.7826284298541,294.2606259306429,294.3401694016407,14648512.301536452,0.00043070304777073696,0.16858142309288185,0.163650605085452
2012-10-01,288.985864978591,289.81627891942406,290.30354105414125,8678239.027454603,0.0006178137044210824,0.17343460749303127,0.16161935551970588
2013-03-01,277.8469469199002,278.56071080385186,278.5949062594777,9474564.252437774,0.0012312282502274473,0.2650658029820067,0.2548861005666044
2013-04-01,285.0678970821129,285.80541784842353,285.16077424378983,16206506.631545665,0.0006639843682739017,0.23977632889535044,0.24280494267981137
2013-05-01,294.07667566695494,295.86273572038925,294.80206888056017,21755761.92368869,0.0002980076803295259,0.15678389042358826,0.17270873498920059
2013-06-01,296.43944917975716,298.08851696173684,297.3377561847349,20251002.10784206,0.002269997869328972,0.20161326191853757,0.18418864463766982
2013-07-01,297.4349707734763,299.2276909930531,298.7082124078658,20289691.21920901,0.0012686713699438226,0.18390619910408965,0.18631062125196224
2013-08-01,298.40349953264223,300.23936409980195,299.754607420197,18344349.109738443,0.00019822802749047553,0.14639593404368673,0.15514375140836342
2013-09-01,289.47767887736495,290.92885249332295,291.52512471235684,11734044.295445269,0.001724926173721924,0.21349847573595482,0.1722398367422181
2013-10-01,283.0324445438293,283.92555764624336,284.405581820736,6857825.32017749,0.002551337583687121,0.2822685437286749,0.272339826559322
2014-03-01,280.23470076528895,280.5895727789326,280.3727783618834,12603477.197647123,0.0006716026753485469,0.2631858342507765,0.2608169262868715
2014-04-01,284.6231385189645,285.73220866923344,285.2409302907216,16782509.780687794,0.0010089412518543242,0.22261801810386111,0.2199564378231026
2014-05-01,291.6117259634846,293.0638983928149,292.28380072136486,19243413.665461745,0.001691471435713277,0.21719415316211188,0.19919427091915767
2014-06-01,294.3130270425613,295.64862554125574,295.12705229969475,19445063.857505556,0.0020296033935398514,0.2244297295020865,0.1999469161835809
2014-07-01,298.2306421990444,299.8413820563887,298.9354048860074,21713677.72099822,0.0008706825412676426,0.17077133313879692,0.17120557212377022
2014-08-01,298.3967777654325,300.2109489493875,299.79493471761623,19137551.856198218,0.0007007740447870505,0.16587023037774376,0.16564754607314439
2014-09-01,291.82722326088015,293.10180069832603,293.38648524698084,13588111.915852187,0.0012815284919495606,0.17624294493614778,0.1731621007506631
2014-10-01,283.7428288968404,285.0092409815731,285.6894616748867,9160925.413453357,0.000999951757937657,0.21771451596675387,0.20682285732111005
2015-03-01,278.50313353344876,278.79812404171827,278.68402392253734,10489181.185184868,0.0019411924185995433,0.29280373619956185,0.28805696154581495
2015-04-01,283.0920602721435,283.85903993366475,283.48325806352017,15824870.028973144,0.0018350245289462692,0.2837936597431012,0.2850108999999266
2015-05-01,290.73239269218664,291.90878633410483,291.129466981525,18768927.014597226,0.0015276871566054311,0.21707362510887326,0.22180433503653985
2015-06-01,295.0231381377266,296.36542066382714,295.7185931254547,18809788.56890294,0.002392520969563773,0.23529454914851383,0.22378872923360074
2015-07-01,297.21713709608076,298.3769965449802,297.61451835464436,21140619.116313495,0.001462282911715688,0.2234356539542524,0.23032201307459652
2015-08-01,297.7537728721193,299.08306863011035,298.63654069536483,19065531.236873716,0.0003865178872856512,0.1569048996625318,0.16538137800798872
2015-09-01,294.912611952863,296.466173189615,296.3577302312371,14682596.905911397,4.286270424183056e-05,0.14137589196334738,0.15537878198456698
2015-10-01,284.0914014058588,285.64079232944425,286.625442458345,8896902.197371468,0.0009691437814352616,0.19569562517266612,0.1704676583391904
2016-03-01,279.88030417113157,280.5516449491414,280.50878120659644,10412364.516175153,0.000919871060642041,0.2678198515705886,0.26336966698401815
2016-04-01,286.5913209378473,287.5100201536928,286.93476203191824,16854063.58476728,0.0012510320400400613,0.22499579521686244,0.22508184835615927
2016-05-01,289.8850168887085,291.3164632088963,290.7944665880211,18026831.38433023,0.003142963404816713,0.2620230101415621,0.2461849978960617
2016-06-01,295.7714850812874,296.83324510967367,296.0275957470541,20506565.544340443,0.0021811078186065595,0.23428207546095833,0.23917807839131375
2016-07-01,298.2706868638589,299.77136139226354,299.0420601589072,20651370.415456217,0.0006227324885625902,0.17986618188255624,0.1850976782485474
2016-08-01,299.1554546768506,300.84105806486866,300.37212970068794,18220023.19913592,0.0006693377814011961,0.16275538952054533,0.15769094763106511
2016-09-01,291.9694848499868,293.64730446583616,294.0345015563446,13714039.011118859,0.0007631663276465358,0.17371504604345664,0.16211273111277275
2016-10-01,283.37833969491805,284.68754801012824,285.4759025053767,7673355.788619419,0.0012237059067538132,0.22579668148389534,0.2048896813156315
2017-03-01,280.2502277448991,280.25046921149516,279.94038917435824,12531570.479495795,0.0007052448313255181,0.25788590816860674,0.2542243430314744
2017-04-01,283.2327844724965,284.3986351082929,284.02733939544635,16312425.842026161,0.0019521742028303325,0.2533041651649208,0.24703912386438184
2017-05-01,289.9225944633833,291.13144195289993,290.40839858370146,19508448.302835416,0.0011610527484298935,0.2197208335667724,0.2209399805979188
2017-06-01,296.07189845478206,297.78362853440797,296.6254211752868,21447788.149731982,0.0003913404327874474,0.15874101942312044,0.17142019292889238
2017-07-01,297.609409173284,299.7448819449061,299.0201761993364,21608241.136850093,0.0009848899053251955,0.17162973293811698,0.1613339503786057
2017-08-01,298.6708142841292,300.18126070553507,299.7707855361657,19062837.585122798,0.0006304576982727,0.16183627646346083,0.1551862553137495
2017-09-01,293.6326443067136,295.22052663896966,295.3068565801692,14605955.762934994,0.0005037040765668088,0.15904302748328916,0.1568452806246791
2017-10-01,285.4780252337815,286.5212531910264,287.1537365129983,7787186.124301062,0.0009585479712107102,0.19397823395165034,0.16695347978181138
2018-03-01,276.9783330272153,277.467092835832,277.3572958570111,9634448.76619,0.0015423088520870583,0.2990235566470142,0.29077356359696505
2018-04-01,286.7818752657024,287.5680645423073,286.813859494903,18680764.315264963,0.0003142099271117605,0.21737623597661856,0.23508912960652636
2018-05-01,292.69980179119744,294.0919449383965,293.28443628796447,20320710.704677537,0.0011608737134100066,0.19323860920368532,0.1902147861110798
2018-06-01,296.5007076739492,298.5418891652741,297.57785184045133,22243019.604312092,0.0006730857522886754,0.16148847939737035,0.1621235395714555
2018-07-01,298.6856165213509,300.9827782552475,300.27039009434867,20543652.37855535,0.0013006886693396264,0.18299909245432855,0.15959925860163993
2018-08-01,298.4642598479327,300.2097780367117,299.71695292387335,20300948.261982836,6.623357908305873e-05,0.14856510734789707,0.15929088196142366
2018-09-01,292.25412319149285,293.7547758383425,294.19973509473215,12813881.565789428,0.0020763315095799276,0.2109170502723075,0.1876282775076519
2018-10-01,287.1429653678688,287.7385653114888,288.17179432640205,9885010.308271443,0.0007399774628380797,0.20333554352299438,0.19235816528340863
2019-03-01,279.1573804717396,279.62105366591993,279.4541984033349,12822353.560458485,0.0005463443806412667,0.2667078112473502,0.2655223461031134
2019-04-01,284.33934777874606,285.2017717417695,284.7305396694327,16532362.254007654,0.0011921727916695823,0.24105368031030092,0.24700265575314045
2019-05-01,291.7745112298963,293.0922358876483,292.2308044450565,19366153.43543631,0.0013630785119188732,0.2082078900612888,0.20408192690106158
2019-06-01,298.19034859321994,299.73793195374265,298.7865384229149,22063181.303889215,0.0011004443192251555,0.17522303190543884,0.17011208697273703
2019-07-01,297.1647757775885,299.3294477622912,298.6357187154281,21024564.125564322,0.0009661957250306955,0.17927632530262477,0.16468982681108554
2019-08-01,297.29792281697786,299.169495178247,298.78538942120997,18717795.2907479,0.0005854118903793691,0.16141326006121864,0.1598126228972764
2019-09-01,292.00307943007437,293.50217778321866,293.8387413208321,14428488.134378608,0.0004581363111877447,0.15636113703791915,0.15446897978397023
2019-10-01,286.5087963696946,287.8193023624324,288.36533697736263,8490358.638428522,0.0009709939636279557,0.20886673225842955,0.18781849218952196
2020-03-01,281.16903373232844,281.71923469467964,281.57666375524565,12992917.402904106,0.00018135674337465066,0.2298187562182908,0.23927099272650523
2020-04-01,283.75095429495695,285.22059765027086,284.8401188663075,18983244.197443537,0.0005458639171972845,0.18964485051047236,0.192918214999535
2020-05-01,289.1637941631761,290.97865045648814,290.41211209206136,18619087.963017568,0.0014802026539687445,0.20151035091720154,0.1800108662096808
2020-06-01,295.86361619902846,297.4284674875163,296.5193385265251,21305767.547797684,0.0024645465794724953,0.22603688640440342,0.2000745226542719
2020-07-01,298.2485720486815,300.1295645191606,299.4486753155039,21000105.768026035,0.0014896832900495947,0.17373637736629072,0.17552350760507857
2020-08-01,296.91573201272865,298.5926567397083,298.21021162772394,19332762.283106234,0.0002475029590988597,0.16604202340389432,0.17298863851303908
2020-09-01,294.06663548048544,295.37508514860866,295.46331371244185,14639314.146656875,0.0019109290425452447,0.17438901382640998,0.16607012772108076
2020-10-01,289.69537217676685,290.4410252396754,290.8198981393622,9056940.520845035,0.0006291341713828404,0.2235033314328431,0.21419614021931677
2021-03-01,276.76510227262406,277.2729618337209,277.3086405376245,11028428.598028937,0.0012681828511152758,0.27951109224293635,0.2715375575886471
2021-04-01,282.8166263681477,283.78996873382823,283.3990693726536,14502756.168944832,0.0016807382509939804,0.2830454846780691,0.2783497401225708
2021-05-01,290.28630830725837,291.73583898908373,290.9423082997232,19526661.718930483,0.001378348907432162,0.21001752360932405,0.2147074769659306
2021-06-01,294.36336553950224,295.84440434348824,295.21058064002676,19110936.06452077,0.004247304583719705,0.2814896908592081,0.2639491552727225
2021-07-01,298.84532942970895,299.5418467352617,298.8851948231858,20541393.144230027,0.0026633695827493293,0.2429846134247645,0.2513851699008565
2021-08-01,297.85746518780576,299.2379246279599,298.85567299495784,17518819.644648533,0.0015975841927353125,0.2058475568346965,0.20197996816279315
2021-09-01,289.962036170721,291.6111767560258,292.08795726320017,13330148.16261755,0.0007050746616922245,0.17999131960705772,0.17618129829927323
2021-10-01,283.97233743305213,284.7909484450069,285.40299913506294,8669528.935758887,0.00024219877257006565,0.18533040257050154,0.1769005533668687
2022-03-01,275.2305299272188,276.11972057396,276.19794668086513,11901644.482736647,0.0008224433492184844,0.2824207110348306,0.28226028810083637
2022-04-01,284.2946184441805,284.9411435912698,284.42397576388475,15344811.915758379,0.0015106358168716768,0.2570161152188134,0.2560410836257253
2022-05-01,289.3218317236521,290.6160239913734,289.90509862547265,19914382.927290116,0.0011891705314581885,0.21162445360903046,0.21394637857597026
2022-06-01,295.8551869376062,297.4831290308959,296.5894202552133,20638462.909190126,0.001427208129788765,0.18682607155388664,0.1771757113998827
2022-07-01,297.3186522221976,299.1566641905509,298.3492926210512,21274863.82609483,0.0007502460742190335,0.17104918962542845,0.1678515958561577
2022-08-01,298.7986049431785,300.5277196855344,299.92826319995044,18624545.786615632,0.0010365899872054594,0.17614461693131844,0.16022830203405536
2022-09-01,291.350306921429,292.9924756118543,293.3452231753518,8130052.894269739,0.00037458867474427133,0.16639384062560494,0.1586311215079698
2022-10-01,286.13026615620043,287.0433559250234,287.6417330122325,5491255.795655607,0.0005387641150443753,0.2092126134112653,0.17897623715961414
2023-03-01,280.34850764496514,281.0596906901309,280.9451203583436,6761716.7553675175,0.00045374211062191455,0.25736956057299165,0.2538506606559155
2023-04-01,284.26093264677843,285.14871064102357,284.8175359866514,7925446.378737794,0.001511946262463264,0.27880665289960405,0.2632045999648504
2023-05-01,289.41271009007113,290.59899206827004,290.01144688149236,11352744.607166775,0.001141478089305905,0.2527557544703506,0.2489962083897314
2023-06-01,294.438313455987,295.63455174299764,295.0119488653458,12889763.222086322,0.0015668873228635123,0.25707796290456625,0.26125907530300674
2023-07-01,297.65340626752055,299.0314343300933,298.34702746705125,12933226.174927915,0.0012185342195918816,0.20660326297279147,0.20169054602586592
2023-08-01,298.60467940457755,299.9338360108292,299.36924986998986,11877143.471852746,0.00032416365639116823,0.1812009087066726,0.19311818649273133
