,t2m,stl1,stl2,ssr,tp,swvl1,swvl2
2010-03-01,276.13443296640213,276.57838135827376,276.4040370357681,11030837.596210716,0.0008207379873063234,0.27108219146601403,0.2731374698905871
2010-04-01,283.32955150534355,283.9795028529957,283.4942979601788,15090612.010574585,0.0009306016791243361,0.24275595495932606,0.24299364304469073
2010-05-01,290.90909114935596,291.77196837749074,290.87415828756514,17798900.875332247,0.0020571708325588254,0.20188205147089897,0.19640747192329852
2010-06-01,296.4908208164129,297.4564714082742,296.4798658338687,20814851.33434818,0.001660135609588293,0.17637957442235658,0.17905552490720417
2010-07-01,299.04616461526,300.12765904008546,299.21929767013444,20105193.675807822,0.0014446266211432849,0.1807272743936947,0.16967136946329625
2010-08-01,300.2757661824196,301.46894908782116,300.8811940403729,19563261.843401372,0.0001273566950281377,0.11913823844497802,0.12708467033477316
2010-09-01,291.9286445524409,293.35005523510995,293.67344786255603,13347940.6354327,0.0015634742219557023,0.13840945961944542,0.12750388843760987
2010-10-01,281.7237174581401,282.9480441603057,283.8495713212275,6773906.934284494,0.0017051429733816155,0.24418700276268887,0.22714803478852955
2011-03-01,274.32749984832896,274.1685470112907,273.75703963878067,9837907.862505514,0.0005898999008978812,0.26523990403039927,0.2610113773854815
2011-04-01,281.89367976614636,281.80394137510876,281.21728141836087,14659347.937383607,0.0016993067336292969,0.25818578049351215,0.2592586646082281
2011-05-01,290.25397315358373,291.04318578809114,290.0444382348155,18806090.858139236,0.001005379065525358,0.2004096122074935,0.2038319532449885
2011-06-01,295.4197871293313,296.79262060870985,295.8711435012455,20127799.926697087,0.001710025269697446,0.1601934378773826,0.14750212456985087
2011-07-01,299.00667700641645,300.1069483315247,298.9621734331168,20394476.787563697,0.0005931674921322822,0.1487630172268127,0.14163589354338257
2011-08-01,296.0597807108354,297.51232995452966,297.23864348695383,17098621.673815656,0.0008461731351103783,0.14163913466777805,0.13285250540304794
2011-09-01,291.3213398130298,292.7148746035732,293.0329706116963,13562750.766433066,0.0006190914266226915,0.14207258114629853,0.13313251761387776
2011-10-01,283.61680506731517,284.9269167322553,285.6609525801592,7191892.741370631,0.0016994034810800243,0.19741809017847892,0.17123235711942283
2012-03-01,274.3278152802863,274.2921599744262,273.84818025885005,9254211.889419232,0.0012612675998541969,0.25742131074834684,0.24695350485755957
2012-04-01,285.6597527556041,285.43437837229584,284.31089502274295,16282508.315361798,0.0007387999055538739,0.2317511195610781,0.23267757061764385
2012-05-01,293.5505557553031,294.6193762989027,293.64965658181654,18384034.936914988,0.001904552299287353,0.16721669056311017,0.1607290662892924
2012-06-01,296.62742603957525,298.0025300176068,296.9395700290069,21775183.104522746,0.0007191920636642045,0.16415051002407888,0.16513267241108232
2012-07-01,299.1817031840363,300.6135139956974,299.5790689503383,21630116.825172577,0.0006215494461090274,0.1339819107584878,0.1293230310052362
2012-08-01,297.3053864197362,298.9302608754232,298.70119406938124,17158962.219534762,0.0020520518425528635,0.160784856346385,0.13812626584501483
2012-09-01,291.5890167297222,292.61087136878746,292.76450685155254,13647709.164543752,0.0006580698326970974,0.1780283640627671,0.17336173178233155
2012-10-01,287.3709237633569,288.0231637513028,288.52346465345295,8292086.917013605,0.0007912889222705105,0.1816774984229605,0.16171220714339635
2013-03-01,276.4643577816823,276.9702039411646,276.98471745252414,8799733.589909576,0.0019067190173993568,0.26921523505321343,0.26398206420138937
2013-04-01,284.4744998400554,284.66383173727576,283.9261669859604,16080792.623164795,0.0006634744039206051,0.23252057234295717,0.23925151779392936
2013-05-01,293.65165735909846,294.7083035719794,293.6321583096348,20783037.103645567,0.0008329485819152749,0.16182828294578377,0.16228266388402302
2013-06-01,296.29095368921844,297.63493661641746,296.68746974606444,20310508.324990492,0.001499549170159661,0.16124218340931987,0.14751677457125073
2013-07-01,296.77053064345773,298.4203746229232,297.91987368264284,19462319.564074736,0.0011528667860496427,0.1459144561962519,0.14385880455769312
2013-08-01,297.4194616530198,298.9158433928209,298.4268972471544,17530234.14720341,0.0007473933826898346,0.13580487614354536,0.12769743868733213
2013-09-01,288.33671013132783,289.62684580478196,290.24125708568414,10779364.33351278,0.002353780367561431,0.22614894934323887,0.18287828234405978
2013-10-01,282.47436205954494,283.2400699905691,283.69846969909895,6162830.705808517,0.002401433150677132,0.26663239529131466,0.25646216252194354
2014-03-01,279.02762810363424,279.04657115190133,278.74725952454077,12429749.953169202,0.000864826265291804,0.2457170149500915,0.2423517495103775
2014-04-01,283.6863286960164,284.1527703561071,283.6295936670591,15957492.930503584,0.0016213985046773906,0.23283751841331443,0.2225432351919451
2014-05-01,292.0548717502737,292.8681575465331,291.94252554824203,19198629.73649535,0.0019632874354641515,0.2148608763692588,0.20765375160494176
2014-06-01,293.70012234878084,294.6636157854498,294.1862762867815,19012451.18472503,0.002212382564772058,0.20850504108429285,0.18285595283031328
2014-07-01,297.38669774919606,298.10428752019425,297.24413525918015,19920612.878651038,0.001205101189183745,0.16275154647434664,0.15411514693113115
2014-08-01,297.83065460007674,299.5281063134905,299.0726553996323,18539090.704364207,0.0005050695436608338,0.13275865879812943,0.12861324734006102
2014-09-01,290.86758118800645,291.9857129375919,292.2978448649232,12967064.293279104,0.002661274132039741,0.17122666913970375,0.16011198027681162
2014-10-01,282.07394068744884,283.2764538608013,284.04049081339696,9377445.910180112,0.0008202479454895706,0.21479086110048312,0.20913941162808536
2015-03-01,277.67693788021813,277.57757991943214,277.39867919608446,10143987.262803342,0.0017366268738017107,0.2684766268217294,0.26638988836366
2015-04-01,282.5024094655809,282.856358375509,282.37620730595756,15225380.424786214,0.00226052752849226,0.27533397483153577,0.2747284107397401
2015-05-01,289.9557407787476,290.60663405173096,289.8405211356252,17948308.867554426,0.0014945407383375093,0.21894837261468517,0.21985464945073607
2015-06-01,295.0234306535815,296.03339710554354,295.2377744395705,18585484.349213377,0.002199553615404311,0.19719502511461404,0.18515395178895588
2015-07-01,297.055108130176,298.0117199634851,297.1482041958111,20584074.378040157,0.0009039505231293913,0.16655285114166257,0.16855862299457233
2015-08-01,297.15490883100875,298.3226830877575,297.8670647831414,18739064.571080104,0.0005054950854569375,0.13981170024930997,0.13378057100235377
2015-09-01,294.47101291124443,295.7135630417154,295.56707520904894,14146068.899043005,0.00011320415843966682,0.1212797836609317,0.12766571805281754
2015-10-01,282.19015582948424,283.94118051598576,285.203577360267,8802304.117057461,0.0005888434766828487,0.13839863516692608,0.127989526791735
2016-03-01,278.8581940757723,279.22248160473663,279.10760097934474,9400979.730238318,0.001405890486165103,0.26848818845560607,0.26465613608637156
2016-04-01,285.64788262026053,286.02298178079354,285.4313324424749,15554434.9290961,0.0016364446171525753,0.24688228792842523,0.24228961014014866
2016-05-01,289.49732201118513,290.4751242638023,289.8807115803798,17272467.168994725,0.002916929463545008,0.25898011347442773,0.25467002348416623
2016-06-01,295.4090597636801,296.115319898285,295.1988185154388,20004440.198218152,0.001704318645871514,0.19744493929312393,0.19638842186359096
2016-07-01,298.05137499961563,299.2167323050595,298.42479569839236,20224569.52513562,0.0006462703110262041,0.15076419092289162,0.1509484060098988
2016-08-01,298.9243139469383,300.4159109164794,299.8684544657527,17806782.18550213,0.0008065535709436975,0.13597705712248923,0.12882002336311352
2016-09-01,290.53757220384824,292.2671851120088,292.78542541744844,12855247.15010195,0.001220688747243384,0.162373924644745,0.146287584134264
2016-10-01,281.81985044481644,283.0958394196262,283.9354528642428,7758288.381365564,0.0012556892922292108,0.22164594416816458,0.20698595598756864
2017-03-01,279.1416646233757,278.76463108161175,278.2529182480335,12024250.914968882,0.0006518340186601982,0.24781628376189743,0.24886874147777532
2017-04-01,282.6612058948678,283.38177235024716,282.90289604733505,15161877.297856009,0.002172126847958226,0.23980259120491226,0.236302183574587
2017-05-01,289.29532630445965,290.133270377501,289.3483248366948,18675183.748,0.0011880540834541965,0.20238727108033192,0.20254996783181778
2017-06-01,295.3313588317962,296.6230936644991,295.4540026869288,20718677.56285196,0.0006408486443752843,0.14327894434522395,0.14623158616943643
2017-07-01,296.7945964102267,298.3498861478932,297.6495310280014,20326670.548982754,0.001473903586269293,0.16156836686338882,0.14501859461737493
2017-08-01,298.76619809592734,300.06680421875467,299.5095049458195,18812315.866680928,0.000384457308627052,0.12653260836983174,0.12872920511347327
2017-09-01,292.9389085301871,294.0058628118856,294.1583620759539,14073552.419942064,0.000706933873675201,0.15286351684629423,0.1349013105199132
2017-10-01,284.1735044643425,285.13127103745484,285.8575080781156,6732876.276615402,0.0012533103570206191,0.18214917988935067,0.14519121340385602
2018-03-01,274.54612861533377,274.90687678185685,274.7940780728242,8130007.799275178,0.00220430086880982,0.29337701610442785,0.2884464774836414
2018-04-01,285.7304560523654,285.94093485316256,285.09110998538574,18126517.514558002,0.0005360384130547399,0.22146728866781443,0.23334862197262118
2018-05-01,292.7766950615486,293.6096711742793,292.6074119203652,19891966.749550372,0.000649244329015053,0.15065734909973844,0.15681970635725775
2018-06-01,296.6499002679218,298.26978253641767,297.0825618840498,22438636.846386246,0.0005796709627158795,0.13250033853670157,0.13185129898910006
2018-07-01,298.48895551016426,300.4457965351504,299.6872677027873,19879384.449319117,0.0011648216241432674,0.14947500698952368,0.13047302642682548
2018-08-01,298.166050925052,299.7112801164399,299.17368465298006,19754722.76132466,9.483462081128669e-05,0.12132058228109233,0.1289502811756383
