,t2m,stl1,stl2,ssr,tp,swvl1,swvl2
2010-03-01,276.83876120551577,277.319615054807,277.14709580195034,10350353.954817485,0.0010173766828905652,0.37276833340195986,0.37553908892245624
2010-04-01,283.47583509075673,283.59336229906734,283.0291981064773,14467814.803166062,0.0012724965324452835,0.34162701759934866,0.3385716045376907
2010-05-01,289.8593985328503,289.9296614009496,288.9088849339888,16565803.572910722,0.0028790323720434934,0.3265876318895373,0.31795551354055773
2010-06-01,293.9813359710416,294.2030720064025,293.3215814338025,16591353.354403574,0.0035665008287303354,0.3119752113331732,0.31218491420106864
2010-07-01,296.26468893750706,296.4552893675898,295.60995533103306,17957423.78018187,0.002721082749960213,0.3488917474654556,0.3495943013250955
2010-08-01,297.84378594407923,298.6272183836039,298.0483070374187,16773519.070830896,0.0015565355323175496,0.21705178094397645,0.23544585732139137
2010-09-01,289.25240867945337,290.1874408739102,290.6213363829329,10993295.573149983,0.001538034691213114,0.30659346473357313,0.2875600379970923
2010-10-01,280.97866044232217,282.18601614809126,283.22944676273255,7107862.246072878,0.0019072393056803237,0.351873848216433,0.33881623091515906
2011-03-01,276.2409819223231,275.86268670520536,275.1857205621513,10445594.56471672,0.00047252634279983455,0.3650574603981518,0.36214401839278726
2011-04-01,282.5252356432681,282.23419965575243,281.52947833210646,13400314.484899508,0.0020362828315709774,0.3528051521323278,0.3567028678048034
2011-05-01,289.41687352160744,289.2942051712783,288.1731337602126,17528824.728999123,0.0015207559458678091,0.3078946277234793,0.30939714626925124
2011-06-01,293.49244613521597,293.77578378124036,292.9353211330359,17627082.18616086,0.0037566806328597083,0.3087963320866419,0.2937454182590955
2011-07-01,295.8306049641639,296.07381135872015,295.0803621283431,18273814.260969356,0.0018475291191043335,0.2944357041247122,0.2856192265584118
2011-08-01,294.4464915058232,295.2396922843839,294.7683765336152,17327322.78475062,0.000756170153642001,0.22409095345046143,0.23794732881424016
2011-09-01,292.0422233703103,293.23624086182946,293.3441315581374,13122455.160369962,0.0002637705426497468,0.1644231202967641,0.18593040093661192
2011-10-01,282.11320382896116,283.4927327831949,284.667264451621,8486831.114724176,0.001313927692872993,0.25691655511431266,0.23602879342099395
2012-03-01,276.7494484217518,275.8941877628135,275.1748235889847,10284851.753169607,0.0009059217546577045,0.3757128195026962,0.3637135200634631
2012-04-01,285.4750368333831,284.8992328395844,283.7288324674507,14989242.093138421,0.0021145569909291517,0.3564375627580947,0.3546947278095272
2012-05-01,291.4625119645255,291.603944580012,290.6445509224502,16453443.525621638,0.002462053798617686,0.29258336247873734,0.2876256475414047
2012-06-01,296.0598205253828,296.30235590824486,294.9842892442369,19883504.300108362,0.0009230828586291155,0.2506749189145129,0.26336127474217474
2012-07-01,299.38891933547,300.30071057208716,298.9471635236291,20272843.459538277,0.0010956823598412564,0.19663566628595205,0.1957695238601325
2012-08-01,296.76589379834746,298.0825564201719,297.71667381910066,16631738.548054362,0.0008583111845373578,0.195652733895694,0.17840405054145378
2012-09-01,292.27795054373075,293.460663666099,293.56927205038454,13514403.924206456,0.0009150074510119803,0.20596184543900622,0.18024637894859175
2012-10-01,286.2898690715708,287.2974674014522,288.24968200832046,7263382.075510848,0.001395847302693593,0.2613575974889074,0.22690107249983052
2013-03-01,276.41055785694164,276.81253887997934,276.8447843602353,9354090.075050345,0.0015258371062557403,0.37543625288714605,0.3774518638482355
2013-04-01,285.4195453397738,285.15093590891337,284.0727618590858,15091509.199691761,0.0011891506793411087,0.3521778513554196,0.36349997889561003
2013-05-01,292.3832973047783,292.6448903715388,291.6318853035072,18371807.210470874,0.0015753172652710106,0.24883272959122596,0.25442934947612705
2013-06-01,293.99357452444497,294.43889068860335,293.58672271193757,17973636.411103413,0.004905170082477125,0.34162113203950656,0.3230803534467073
2013-07-01,294.38810648128936,294.85395981305857,294.2910200821595,17502016.689243883,0.0025891250194692845,0.3099765114427729,0.31973684601273644
2013-08-01,295.2369992951636,296.15006385409964,295.7689863436031,16143278.033907415,0.0012646460457625196,0.2318518211967868,0.2450895782017051
2013-09-01,287.83704567091604,288.7249330247027,289.3005828490137,9857467.507912664,0.002472734732577067,0.32686781957370464,0.31385012742957197
2013-10-01,284.05075310752034,284.4424873243399,284.87237452969333,7056449.469715731,0.0005809459714607458,0.31735513827405876,0.3167858677298531
2014-03-01,280.9170750627886,280.70988010812806,280.21748167873955,10608627.020273922,0.0009023893064108436,0.35270512186244196,0.35790222589068466
2014-04-01,284.34356427033885,284.4035482689168,283.7999758502648,12809620.364688586,0.002481986231664799,0.3455964478100177,0.3468371335373375
2014-05-01,289.4552921468488,289.5047513178644,288.67028044732837,16518035.15313051,0.002934476995388074,0.34016521850696074,0.331751522252193
2014-06-01,292.3880023679946,292.75163173537976,292.02934867747507,17674407.3605287,0.001704984663205574,0.3146988491384729,0.31044412091822277
2014-07-01,296.10773614640584,296.4029033021771,295.4447448044778,17912236.369733375,0.0021953953503343728,0.28061991310725776,0.2717943191514272
2014-08-01,296.1992636425186,297.20092469574075,296.7656563057103,16856755.926357433,0.0008469285616700183,0.21467805949914,0.21816994109025947
2014-09-01,291.08018242929376,292.25691863590845,292.5358983954755,13317964.806795606,0.0003798676882441711,0.1817504817938345,0.19297204598511697
2014-10-01,282.8842515279381,284.05086446982244,285.10816563657085,8152559.308303921,0.0013291501681748088,0.2456276192472805,0.21557387930989272
2015-03-01,277.9180534627733,277.9056851763482,277.76695432777007,9304914.143812988,0.0019768974944676695,0.3845644056279684,0.3833147687698684
2015-04-01,282.95712156929517,283.0112375728103,282.39826238789027,15177295.34323298,0.0015953662556666237,0.35549122244981907,0.3612274367177227
2015-05-01,290.37759783545954,290.30343052665194,289.1965073052674,17401477.56567525,0.0008214271842460828,0.27287898013492823,0.29121564822456364
2015-06-01,294.55255394609054,295.0661368011849,293.9432281548699,19462725.068212565,0.0013649310232227163,0.2286888399753409,0.2201051831606473
2015-07-01,297.5206205089194,298.42160655813296,297.1915046495938,18855594.733374365,0.001423281372169486,0.20049142100644016,0.191658886791635
2015-08-01,297.0897362166488,297.9364004384952,297.30090161899756,16360706.116292669,0.0006321070285303558,0.20268358725422006,0.18978560258226687
2015-09-01,293.01283364847194,294.2643314511182,294.5425893018812,11693926.250512937,0.0012529197393278074,0.20582625587657064,0.18120494366918746
2015-10-01,282.76651091841194,283.84223977301514,284.9260064069043,6888079.712631533,0.0023728882169689503,0.3224393993540319,0.2916373611545943
2016-03-01,279.156399806322,279.2775862416998,279.17079458571965,9905679.773826927,0.001319465332167106,0.3674103953737352,0.3662423847001434
2016-04-01,286.4540655090333,286.50220410568875,285.70569706668454,15298069.148714438,0.0016114526675442963,0.3383539013957391,0.3420301999597197
2016-05-01,288.6536290891341,288.78931317375014,288.0224512072695,16039370.505035918,0.002811091743249556,0.32636371145778365,0.3169134979543666
2016-06-01,294.2374893285027,294.17400641806955,293.19973023106587,17315502.371793523,0.0034987962654252905,0.3541493764882582,0.35735164318415213
2016-07-01,296.39387244575903,297.09747366092716,296.1793633042476,18932733.27396374,0.00046230285418682446,0.2131556901556702,0.24049760166065812
2016-08-01,295.7601707821505,296.7571482513869,296.35679493946776,16620258.982160525,0.001186418549163298,0.21836863162196518,0.19556625907621877
2016-09-01,291.82091075322916,292.94327767267356,293.19000528505984,12093366.916647812,0.00172479365733849,0.2205931250497863,0.2207039629783887
2016-10-01,281.3018831315112,282.48232253061974,283.5889696902748,5798689.747126036,0.0044222003346129695,0.35882214978221993,0.35332158029356986
2017-03-01,280.4553338953259,280.0542038949632,279.4115973008149,10498188.391054003,0.0009709234936747484,0.3614287420346932,0.36244958680684825
2017-04-01,282.17929223177214,282.5910480006947,282.15063656025745,13954955.62856353,0.0033122338181988046,0.36670490161716957,0.3687990956829288
2017-05-01,289.0072465487385,288.8772900586324,287.85835926809807,17652279.028414886,0.0018719512933003776,0.33893075226498953,0.3460677387504096
2017-06-01,294.31324214115574,294.22267367910075,293.05976027434957,18100059.31619582,0.0018720225424077956,0.29091041541022045,0.29466749857551794
2017-07-01,295.0741902310711,295.57329852226155,294.9084506743836,17895719.87851918,0.003166330159446474,0.298497201617671,0.28595918619969374
2017-08-01,296.45345599243353,297.20223451094876,296.71445591077276,17269704.485660367,0.00040617859334214244,0.21102615422050502,0.23488699797216897
2017-09-01,291.4037811295912,292.584383173036,292.81900356513955,12698757.966203023,0.0006995150540014008,0.19672198842947797,0.1872240656999096
2017-10-01,283.98127839340975,284.61357208112076,285.43471985952243,7130163.875965677,0.002293309703984564,0.30217899642061136,0.2801816371005914
2018-03-01,274.22142064880586,275.23080102780756,275.01888282647417,7464585.958615875,0.002126093127006243,0.400452265665797,0.3988811944592313
2018-04-01,287.4363142582293,286.95362848819144,285.68164376095507,16916598.79374122,0.00021806774743991116,0.3056118661170108,0.3301215694081401
2018-05-01,291.9713990628986,292.05334093956003,290.87145675169666,18532284.41640736,0.000824707509729901,0.23154115102209955,0.24506032064009733
2018-06-01,295.0285366663136,295.952382427809,294.9545650415491,17855364.162653003,0.003388793036092357,0.24938725865233988,0.23446125655077116
2018-07-01,295.21142251548264,295.84915470027886,295.1059447473807,16787857.972137176,0.00271845576133978,0.30899270495500625,0.28316763082347896
2018-08-01,296.9994593874327,297.9023861484129,297.2445404072081,17990144.48636311,0.0001545251783234414,0.21502267681094475,0.2398284285337574
2018-09-01,290.62950424165143,291.7511391948872,292.3560184393127,11220351.435610153,0.001324503046422062,0.2343912910927379,0.20920259977340067
2018-10-01,285.9255208460153,286.35363888683463,286.8535279854427,9108853.69872948,0.00025956784449907976,0.2063725610039433,0.20638327784449031
2019-03-01,279.74928981088135,279.5315270250405,279.190189672253,11580223.268830918,0.0003870602364509986,0.32157907315876894,0.3271732882490394
2019-04-01,283.2749746968513,283.4171908445275,282.7976966696642,13979848.528370414,0.0017806974050569042,0.3113236108407963,0.3093432024559307
2019-05-01,289.8009281210421,289.92168104179626,288.90160152726895,15617281.081111215,0.0020331384575477756,0.31512859917542657,0.30556538321623145
2019-06-01,296.126534535924,296.4761845051406,295.3736285926695,19016484.383140292,0.0031009635146479293,0.3268420145608539,0.31065736668629723
2019-07-01,295.20211278348876,296.1660189549378,295.38423580651056,18333516.018154424,0.0009294870763167215,0.23529681213626683,0.23281004545064754
2019-08-01,296.38675350668433,297.4435672824311,296.8198176471803,17120575.158003554,0.001010436702541049,0.20567521798856703,0.20852430444642892
2019-09-01,291.10253831549534,292.3181528599302,292.7692427989647,12510079.36070116,0.001117045365606543,0.19060406313260178,0.18282739531811162
2019-10-01,285.06159126693075,286.0640268707213,286.82478998852645,7599408.131604617,0.0011008924263155985,0.28494429851178904,0.261424407050121
2020-03-01,280.63348706076147,281.01010547935283,280.79488156968404,11807768.438547455,0.0008620237607583421,0.30725161204825074,0.29659842615003174
2020-04-01,284.39509367177516,284.87497649527126,284.0884785849498,17396361.619413126,0.00030496430584492796,0.20284526870403774,0.23026383219382854
2020-05-01,287.8045126117366,288.4483858376892,287.9271753438123,15087885.347970104,0.002380774753504967,0.2786401256668726,0.23181404424717483
2020-06-01,294.6129461249963,294.99121539120995,293.7040921535431,18631552.62630188,0.0028478172238125656,0.2969188842476948,0.27731919394274723
2020-07-01,296.6574296027311,297.793652975318,296.83903611770717,18125675.42698672,0.0009308870355459764,0.20186037530943288,0.21123371388567594
2020-08-01,296.8901421183339,298.24634913637306,297.5968918630723,17324710.11356165,0.00037776747225709014,0.18025931833861533,0.17671599870947843
2020-09-01,293.2263213764369,294.43199954781477,294.6346218950405,13340480.094696652,0.0014860349354240217,0.19641528757481677,0.17743662258530368
2020-10-01,287.43204630334645,287.9423894710907,288.57759960969685,6720878.043142879,0.001633141640894312,0.31625995422862774,0.2886473154247295
2021-03-01,276.3709421217139,276.4212948676921,276.3956590920432,10146061.047994958,0.0014719090334201722,0.36455429098628145,0.35977521049090627
2021-04-01,281.19078176218824,281.4683071488366,280.99272060305776,13862662.42353493,0.001567760109770398,0.3557211286483488,0.3492040838832873
2021-05-01,288.4684323590827,288.54784212024407,287.63378578991274,16286288.686186465,0.002234952451132464,0.32080699421669373,0.31761568782628424
2021-06-01,292.91664953173495,292.6813376865412,291.62483973512974,16235991.455102704,0.0041095930851966994,0.36834056796950343,0.36427593799326935
2021-07-01,296.87353132690174,297.0588939130791,296.1370154166837,18381533.225084912,0.002264645705562293,0.30343269465879713,0.31300837097263284
2021-08-01,294.9535814303819,295.85239312211775,295.57203899306654,16257611.502778325,0.002290478155746983,0.27324814964698907,0.26689088833176017
2021-09-01,288.4875102818153,289.5374314935018,290.02474848140156,11498568.409312483,0.0005556980208057162,0.2372582749176454,0.23744851443761383
