,t2m,stl1,stl2,ssr,tp,swvl1,swvl2
2010-03-01,278.38405315669326,278.05418723021705,277.62686701469823,9845241.354737308,0.0012201906301127115,0.24341851194081726,0.2461515735761676
2010-04-01,284.30702689195596,284.41506245094314,283.7363165984242,14030317.860436726,0.0022372046408015807,0.23912217079935513,0.23942438181230316
2010-05-01,289.37370817782767,289.51999794592996,288.6939284093391,13902144.98332138,0.005994852416762452,0.25187430100109687,0.24307748907687432
2010-06-01,292.4878607311572,292.5904131941398,291.80801111027796,16156059.671982056,0.005490966375907516,0.2574132113942564,0.2624379048104372
2010-07-01,295.0948334273441,295.4019823281424,294.73273717565246,16363492.65695146,0.004924998681693659,0.23542605378795023,0.23571863611452493
2010-08-01,294.53420636552505,295.0716599693809,294.8416417691635,15613734.879953612,0.0024782984402537036,0.2063309788520192,0.2166740509802045
2010-09-01,287.8817351451571,288.57038498256605,289.0088687203036,9294347.902400319,0.0029399930662045177,0.2508423367073143,0.24590943678341504
2010-10-01,281.08939145297626,282.0272453382266,282.9460224536207,8136150.65069507,0.0004836490727864774,0.1954321722799278,0.20091410407800564
2011-03-01,278.5387088978847,277.8540537454651,277.1662300178202,10419698.622922802,0.0015641511173310725,0.24572463622998442,0.24489877886583916
2011-04-01,285.0734825505077,284.9194805196547,283.9712954285675,15160309.938626342,0.0011333968623099475,0.19845435342600531,0.20968366705030467
2011-05-01,290.0361123634455,290.5584456703827,289.2041120906523,17580599.448277965,0.0011496706937729655,0.11974075040534504,0.11520820713024293
2011-06-01,294.3465725618737,295.3596071260138,294.1018754312594,17412796.517235592,0.0016336664961731015,0.11822439470835841,0.07670845708258683
2011-07-01,294.2521870727642,295.1191406175491,294.4236835994723,14864691.157981476,0.004637092502847916,0.17571954821910155,0.11515556869703586
2011-08-01,295.37457837096986,296.16065160962563,295.2767695819759,16924739.907161277,0.0009535810702185725,0.1398324633904179,0.1573189536959045
2011-09-01,293.1587937260319,294.41561015329347,294.4060233951192,12867122.223551493,0.0004730007633106754,0.08105261963639443,0.06819155858968179
2011-10-01,283.4416370460243,284.58507380406155,285.84965438601785,7979772.60006409,0.0008539289664450285,0.12231013089190573,0.0738028155695562
2012-03-01,279.2500115899087,278.18284447041475,277.20645603884685,11906718.213968536,0.0003343718286257045,0.20069729622779803,0.21336835737480006
2012-04-01,285.56133044000137,285.1573943050997,284.1866518094295,13908571.47855279,0.0024716683607687697,0.20761566909529955,0.19371316641527753
2012-05-01,290.6285803131569,290.4885010596403,289.6549378628897,15836877.075488685,0.002795336786533244,0.18757660734970535,0.18352236574638742
2012-06-01,294.3340636416302,294.19148107215545,293.2105256726573,16863688.20246288,0.0038824689105627728,0.205730754721962,0.19565026075729797
2012-07-01,297.76321355018064,298.30289676783786,297.2228259894466,18093647.984252207,0.0021785384829348976,0.13354590539666084,0.09298426063021503
2012-08-01,296.8745116256135,298.15126502046206,297.3101458887483,16422759.224085575,0.0004091109064558625,0.08142117831274537,0.07203416421379838
