,t2m,stl1,stl2,ssr,tp,swvl1,swvl2
2010-03-01,277.8396046592006,278.57126934273253,278.5425095242355,11342711.855477411,0.0009602704180225171,0.3438786242025505,0.3432494636467734
2010-04-01,283.9290107516367,284.5856045752747,284.0490698075666,15869705.854636677,0.0009283567421292962,0.2975543645674619,0.2985112346880537
2010-05-01,290.68075318961104,291.60653717780224,290.46510192566296,19431003.292076755,0.001032644282390431,0.22659401979816313,0.22940282634237066
2010-06-01,296.40820784262274,297.6735508713385,296.46040342154555,20123998.343620464,0.0025413339055186277,0.2066954186969004,0.20092972718403834
2010-07-01,298.6821715518941,299.49987762597505,298.46533407830435,19986306.08326929,0.0014973739840587889,0.26092724178302584,0.2748492022623815
2010-08-01,300.6466520312483,302.6193093855879,301.80466531229314,19318315.32699945,0.00010379360261817578,0.13101188150341345,0.16772638464066353
2010-09-01,292.50371881978833,294.2487217864344,294.6785609998925,13522482.06745566,0.0015403832500746402,0.16238066422213254,0.15618791150021497
2010-10-01,282.98633971585247,284.2237277587202,285.39546027819995,7974255.470078886,0.0016763306446194246,0.30924092982488754,0.2860899719152362
2011-03-01,276.7056646546172,277.0924849381623,276.77192891322073,10961116.69557319,0.0005327012527438531,0.2992907200636223,0.2983077348272686
2011-04-01,283.09031014685326,283.590950872463,282.9892977765088,15881781.389623154,0.001582523863655765,0.31507774838448266,0.31274850432064843
2011-05-01,290.0834605212768,290.6352278277221,289.50415513005055,19196292.37305259,0.001421575153670089,0.26897311095635346,0.27258628199866086
2011-06-01,295.26183311687294,296.6651019466843,295.56304394437547,20668937.794319693,0.002038577040769612,0.20024692925117202,0.19811554953636779
2011-07-01,298.48488999674817,299.894548786542,298.54453196458115,21420206.51335252,0.0005180224019403955,0.18542675491310642,0.20263790042054325
2011-08-01,296.78481004481324,299.0463956211161,298.55855805205664,18650233.010853875,0.00019651036417356048,0.13490351307858373,0.15718090563047107
2011-09-01,293.03176230127883,294.8537381871639,295.1043029261768,14224104.73328774,0.00034519161581947377,0.13847502769601816,0.150214876803807
2011-10-01,284.54365378816044,285.9286961683965,287.0510595094814,8181913.36485085,0.0008491024685784355,0.21120541672571475,0.17197560355457425
2012-03-01,276.4325121227132,276.56526019550745,276.11697672405273,11299348.05063078,0.0009383941032480083,0.31774888471457274,0.30792530412000996
2012-04-01,285.67803713970096,286.00630297854826,284.86732844069155,16914813.245395407,0.0007618732471099838,0.2835125070121897,0.28442584274202065
