,t2m,stl1,stl2,ssr,tp,swvl1,swvl2
2010-03-01,275.5224787187196,275.7607591359186,275.5364109721792,8783129.38642764,0.0013623619536007462,0.41792388485308146,0.42049217938531686
2010-04-01,282.2916454301923,282.45155607143096,281.8348229741779,14443222.11852953,0.002098730780240585,0.4057279309611753,0.4081916090872454
2010-05-01,288.3908571731169,288.3362035992166,287.39239982249757,14710857.494762508,0.00400044811790105,0.387495731618805,0.38673400526205537
2010-06-01,291.59785114885085,291.5536111214327,290.73301836474946,14381578.661986455,0.0067659941393243845,0.3950602711986977,0.3967368995787744
2010-07-01,293.8347425356997,293.9517258315325,293.16806121134016,16318908.09509983,0.003730653433132363,0.4082968395148321,0.41213552466710757
2010-08-01,294.34444061524573,294.65898425449757,294.30170727329653,14935290.423261749,0.002295099660926734,0.3462572361903317,0.35378703816442525
2010-09-01,286.440924689599,287.16374357503395,287.6268618694772,9578633.802838333,0.002965040782964678,0.39904471192102725,0.3928869787138567
2010-10-01,278.94067072723715,280.03459683427184,281.02895584937943,6193421.503336922,0.0018811139885876172,0.40226644614843693,0.40094315598626123
2011-03-01,274.1138106244807,274.56195940269686,273.9874468151354,8957217.992076349,0.0010651001714811468,0.4174196685571569,0.41377809890999195
2011-04-01,281.789965766019,281.39733663470065,280.5728993331994,14043830.48867337,0.001798276967749671,0.39362830043315794,0.40195943018837277
2011-05-01,287.79247748315805,287.64727490989566,286.4796445415548,16822970.23234415,0.0010716269043321563,0.3189527498628868,0.33070982340730143
2011-06-01,291.96011287949705,292.2317453221498,291.3696061442019,16547500.371147674,0.004249375289322825,0.3272082691684713,0.31051437316400166
2011-07-01,293.3210710643875,293.44678851270885,292.61127479724126,17017903.835877933,0.0030939485673479542,0.3695584661508103,0.3589088484860732
2011-08-01,292.55850960263194,293.02581296443606,292.5269466377125,16195879.72407193,0.0005943968200605977,0.2806466355197335,0.30663427548774214
2011-09-01,289.8971925393447,290.7337407560469,290.871426291317,11442609.932347726,0.0006614462610987556,0.2257391456033391,0.23159800050680093
2011-10-01,280.51465400364725,281.72439905908715,282.89233799510083,7513117.003938767,0.0011193524465901378,0.2926829643736544,0.2515913359516711
2012-03-01,275.3536089913299,274.7245272494724,274.0086801646166,8239301.909164351,0.0013563913909886349,0.41085420244294574,0.40282385628504197
2012-04-01,283.3762493101537,282.514221571169,281.37930817604337,12813723.307203256,0.003094938118120676,0.41067280338050893,0.40993225042544446
2012-05-01,288.96963771661973,288.87585653353983,287.9938653669431,14724033.918714553,0.0028076410436690263,0.364415355965364,0.36281929046333755
2012-06-01,293.6743861157888,293.49112243770895,292.28160938728666,18484752.003893036,0.0016742348149633608,0.32307230673427334,0.3343160399051266
2012-07-01,296.7122872689104,297.01147089398387,295.85816464252196,18789125.539352342,0.0014803361515031885,0.25471578360915664,0.24837080262151268
2012-08-01,293.8249388898939,294.4787988952952,294.1768944972743,15090469.086622518,0.0021305757043592315,0.28690877351582517,0.2658175209517799
2012-09-01,290.31152727827083,290.9585849021312,291.008618716854,11935489.730280297,0.001087345229965159,0.2593188891950628,0.25113327608939007
2012-10-01,283.7679337423847,284.70627149143513,285.6274612045807,6956669.4234908745,0.0013372003491845805,0.31721221699227187,0.27878292463291654
2013-03-01,272.71216131769495,274.15083055120095,274.45320932359965,6084648.608381434,0.0030013854215460893,0.4247852914563823,0.4235379734354346
2013-04-01,283.2606021776564,282.3808609950402,281.2376677976696,13517658.03942324,0.0015816235776978313,0.39426789950552826,0.40639588237323315
2013-05-01,289.69659766753887,289.7762382904087,288.90888986674565,16711594.903190173,0.00241261654598948,0.31667458293868894,0.31927785782052864
2013-06-01,291.849994836205,292.12033004124487,291.24084770783105,16403527.842255121,0.005322438200521986,0.40352707519607756,0.4011766407128212
2013-07-01,292.1681789660165,292.4799189704047,291.8912629703139,16629265.170130119,0.002123479773841129,0.3529537974307184,0.35955275447883933
2013-08-01,292.5122998867171,292.98967494520946,292.7129948223454,13845781.443835953,0.0017410968022633804,0.28182839139255694,0.29219944436429846
2013-09-01,285.99243543417094,286.7606039194358,287.2502948558587,9813707.57314571,0.002927653385223798,0.3764955561505203,0.37096560358528374
2013-10-01,282.8626234803058,283.1553337531221,283.4930901275413,7056687.835965171,0.0005791930908312245,0.3639530753862771,0.36396400235092574
2014-03-01,279.3057825994996,278.9312247570562,278.5285114465549,9482540.528284295,0.0013406599348091742,0.40264320349437105,0.4041539251018631
2014-04-01,282.5737858342229,282.6066255360722,282.0211563849399,12614430.647166602,0.0025722629799088854,0.3975969321568236,0.4011761811237899
2014-05-01,287.71291108514447,287.9134608106932,287.12711877404837,16184866.05182805,0.0044255384734444335,0.3801422862427087,0.3820741787504286
2014-06-01,289.7974404142684,290.1178280832571,289.46178596571707,16211415.92981077,0.0028753027834690255,0.38326523308111915,0.3890141348860877
2014-07-01,292.85498527433873,292.8353480944085,292.0881828146314,16268685.42387412,0.005350191792115236,0.4006869860169569,0.4056974102985361
2014-08-01,292.7723641223172,293.2866654132845,293.0046791368169,15548439.41196137,0.0017433421047624202,0.31923901785057823,0.32843071887504344
2014-09-01,288.43877439688316,289.078724731602,289.3133232869802,12926942.3106018,0.0007784177489171375,0.286105220421562,0.29833271093048164
2014-10-01,281.45960354273916,282.6632333402607,283.53156318297306,6902953.269474609,0.00250807150983576,0.36709829882980494,0.34963288193298087
2015-03-01,276.7890724238978,276.6820253675171,276.4831487484728,9307216.33541109,0.00202436711137949,0.42065167291409794,0.4216855920938382
2015-04-01,281.1719741269056,281.16650130154096,280.6042713190139,14226801.238642704,0.001856869803647449,0.3988993280852601,0.40040961205336223
