,t2m,stl1,stl2,ssr,tp,swvl1,swvl2
2010-03-01,277.3685562678405,278.1108576812565,278.0350139597488,10806359.419345979,0.0012483182400487925,0.3565028440931745,0.35754502592898385
2010-04-01,283.4575574899705,284.11435167921127,283.5896387900466,15458070.884348344,0.0010998446418861935,0.321668784054065,0.32290893687872724
2010-05-01,290.29368240300334,290.88315203850067,289.82467204917276,18639900.07892207,0.0021877804119138956,0.2893093322704544,0.27154435375526154
2010-06-01,295.28872169111725,296.12746621036825,295.079563966699,19860577.145377137,0.0023909019379523087,0.2555704180125018,0.23533963939543404
2010-07-01,298.10095439675314,299.0038745090737,297.95523390887035,19374305.672867104,0.0015683702588214843,0.24946287423297228,0.2527945438469007
2010-08-01,299.7822669949265,301.84505523010597,301.0879579366264,18377484.85697282,0.0004414576578823555,0.14849885740861235,0.15911918811158654
2010-09-01,291.3933302098573,292.92175664210924,293.33709047052156,12442616.510765567,0.0017803318908398086,0.219325304755363,0.1799429522883062
2010-10-01,283.10105326303284,284.23432966114166,285.2565658564912,7484575.439732654,0.0021915977304052207,0.3227639298352219,0.2942841569007188
2011-03-01,276.67942847988445,277.0080813367049,276.62710322381713,10828852.152655914,0.0002961986437124524,0.314160717304402,0.3136445726342817
2011-04-01,283.0521547566267,283.5410100889652,282.86557041156743,14981439.154685427,0.0011464561097802705,0.29829163372552103,0.29448418294690565
2011-05-01,290.0207605067831,290.87089896800563,289.6672018936905,19102607.7355836,0.0009658366716907223,0.22713874869400244,0.22613844127083693
2011-06-01,294.5967509667422,295.9610286694776,294.9770366692044,18828767.633222956,0.003533686547355369,0.21795637252891673,0.1960187297897475
2011-07-01,297.1764314733071,298.24980012902614,297.13844945753715,19903777.47443273,0.0010823653414259145,0.23891156584144033,0.23982443390467698
2011-08-01,295.97443795537055,298.1492228420462,297.5559170659963,18604911.38266217,0.0001615879390183504,0.15107876814306878,0.16037198282191498
2011-09-01,292.96774839867777,294.87663193066857,295.04865860908103,13781826.711488869,0.00032553172264579346,0.15288997078113614,0.15240252403436352
2011-10-01,284.314987113929,285.76647401762284,286.84353144211457,8441409.174187051,0.0007030444302879085,0.2106483804892728,0.17534235322600766
2012-03-01,277.4885281847207,277.3782261745752,276.6575180202031,11563971.801626662,0.0007816008266093915,0.3102434650871865,0.3040327947306694
