,t2m,stl1,stl2,ssr,tp,swvl1,swvl2
2010-03-01,273.4671434851207,274.1785629974942,274.0193607456227,8503970.586639278,0.0018300942126553458,0.3835790975597655,0.38614778367943375
2010-04-01,280.14513610591433,280.0156165809459,279.36819386182475,14004922.506792374,0.002493443737511927,0.37605023903679097,0.37703280535960515
2010-05-01,285.9073284471936,285.8063297732074,284.9594997241865,14906912.862300739,0.004702277922826183,0.3658781897658966,0.36402673367900934
2010-06-01,289.4670029828304,289.3484381433261,288.56583046178076,14604847.251202045,0.0070188182504583975,0.36562526099176196,0.36701178232881104
2010-07-01,291.32436172901714,291.46856643172924,290.78807890471234,16219323.33011509,0.005093253936981117,0.38446529063880935,0.3864600225769685
2010-08-01,291.9642897886107,292.21834491484054,291.91328296512563,15415712.24903005,0.0027898022927346842,0.3367833539575879,0.33896331694750115
2010-09-01,284.7905173840328,285.54820565412786,285.9421530959119,10229809.144405333,0.003012320056560757,0.3572568199674133,0.35297977602907193
2010-10-01,277.4478086576134,278.40712185832217,279.3479319361129,6918575.370227088,0.0016575875051358145,0.359964190140196,0.3574335988513978
2011-03-01,273.2448759275209,273.7060835984821,273.22858032176333,9891813.349009225,0.0011522637703209999,0.3778564696029045,0.373814681799989
2011-04-01,279.5785368217459,278.9337515920326,278.1590658131769,14387194.078093572,0.0021463847663766153,0.3659431957641849,0.3704505434049701
2011-05-01,285.2982849152626,285.07541582902877,284.06688301313045,17021133.976894636,0.002268485229897352,0.3308334758043094,0.33401222656459617
2011-06-01,289.29153016116555,289.4206247975441,288.68738277156865,16911896.872818645,0.005126255379515935,0.3333503589125823,0.32542767176414034
2011-07-01,290.72646329228945,290.8258717235018,290.0980882794152,17214479.87665085,0.0037781197560696526,0.35573609803972456,0.3519890234590942
2011-08-01,290.4884027007713,290.7192860904602,290.28794217883416,16597927.424435662,0.0012545705180478965,0.2934839487860396,0.3067704316884036
2011-09-01,287.99196802110816,288.4552818477647,288.5687497977522,12546418.486178702,0.0009006063611248885,0.2361502300569077,0.24199917518271274
2011-10-01,278.8098689165853,279.7568426824132,280.84372159555363,8168985.844184917,0.0011842100299343248,0.2740245493228381,0.2501368710752474
2012-03-01,272.9301450749504,273.2804683810752,273.14997403432733,8588908.488824273,0.0013807708779461484,0.3601249088556749,0.35297846469100774
2012-04-01,281.2890375147789,279.8023929335449,278.6669626461252,13161623.021450775,0.0032330632518164097,0.3845528319364732,0.3849158882001663
2012-05-01,286.4333013048109,286.35220886327386,285.5641480547055,14755555.797151772,0.003989013088898999,0.3499656137340601,0.3472533767557441
2012-06-01,291.02422598034946,290.72551884834166,289.6614737907919,18969183.32757219,0.0022551467773808,0.3202506865413152,0.32681376654417593
2012-07-01,294.1615100436154,294.1829376199201,293.17018436205643,19625339.137590475,0.0016832496931754705,0.2408915665057221,0.23922099379147607
2012-08-01,291.6475497118703,292.03252587577384,291.7598293111844,16130338.437081924,0.0020460427571518955,0.25583920121155956,0.23640743751901627
2012-09-01,288.6605485588651,289.0482143619124,289.09947662548126,12871806.600410478,0.00157001732452952,0.236239551454466,0.22746336814601578
2012-10-01,282.3704289810884,283.1102691924138,283.9414400289884,7559545.769794772,0.0013789720111953454,0.28822683141053634,0.2652909022613882
2013-03-01,272.1158104848416,273.44965661084115,273.7328574333277,6934568.758334675,0.0026521953166625456,0.38232275196247495,0.3788382401591267
2013-04-01,281.52840102137594,280.4073003730114,279.398729131907,14154730.853730988,0.0018062468442161567,0.36289297375381746,0.3716791096233655
2013-05-01,287.41809440329934,287.523739978302,286.7578832939502,17428023.761962336,0.0029593505240496196,0.29409977697627615,0.2917933468251287
2013-06-01,289.58406257313146,289.7978899560204,288.9852268613877,16575962.694542931,0.005051161301521934,0.3728683077319315,0.3678480359479105
2013-07-01,290.19281865157217,290.4841792674923,289.9389724226671,17326166.001031976,0.002096867148137329,0.31898281569052905,0.32262527733109275
2013-08-01,290.85030782409984,291.2575301065466,290.9938716155168,14312547.977244658,0.0030556585189740965,0.28143812576208815,0.27644231924478174
2013-09-01,283.8949533805674,284.79126897106585,285.2895405122106,10409111.65660738,0.003031768702340917,0.34993503994022795,0.3438522498641003
2013-10-01,281.36234305931293,281.4742562337274,281.7917028071442,7809460.125099513,0.0009838122881996188,0.3429630323336094,0.3440166291851168
2014-03-01,277.48631104252223,276.98647156089004,276.6152371128303,10338354.376814952,0.0015776345223739992,0.36579830758984194,0.3665899496599843
2014-04-01,280.6651291903703,280.7282325566612,280.19957098096205,12969569.179758253,0.003082350357038573,0.3689759208961184,0.368791600229026
2014-05-01,285.1485757869694,285.337648386712,284.66548776550366,16201704.152617149,0.004850563776029251,0.364761980681376,0.3638159154420875
2014-06-01,287.71938241711956,287.9584090009741,287.32901701157755,16554934.699743029,0.0037471921337555677,0.36473710280084143,0.366840520191999
2014-07-01,290.65609636985585,290.713803172518,290.0382601089393,16568862.894075135,0.005698283585154519,0.37479738710368454,0.3759395939868075
2014-08-01,290.5652928256116,290.95370018556196,290.73762521182755,16163214.154795384,0.0020133716079223617,0.31213958835780925,0.3128199437048366
2014-09-01,286.53142408289233,287.0605374017254,287.30002719886954,13176780.086537927,0.0008950144987957627,0.2635381810153112,0.2685020446458384
2014-10-01,280.82485757629985,281.5935083015906,282.31311547321957,7669830.833945791,0.002402398491198339,0.3307019654469828,0.31822147296034403
2015-03-01,274.7608114187323,274.7338282658584,274.6630187888622,8687785.76687566,0.002250388276515559,0.385979993400665,0.38608665762385663
2015-04-01,278.57027565744,278.35197599831,277.887383309243,13795979.591629582,0.0026015224599697773,0.3740761951928732,0.37509002059858787
2015-05-01,286.055732533711,285.8902703710281,284.9617764909692,16129629.119849714,0.002317925084862046,0.3416761606258277,0.34395534520568705
2015-06-01,289.157540890812,289.28841498267144,288.4980657512027,17836651.06279762,0.002896318237632215,0.31386357967222495,0.3076453146945633
2015-07-01,292.13364599216885,292.1966498748149,291.33052167011317,17789077.689506974,0.002342874317386254,0.2868407891429577,0.27555873308176865
2015-08-01,292.2898715980785,292.24250958842214,291.7056093393523,15927942.535699185,0.0018068324607733387,0.2717929377756664,0.26820421538051586
2015-09-01,288.450276729535,288.99946469344724,289.24286259431824,10615439.444283219,0.0029261560904213653,0.2913399974292229,0.27316358891670456
2015-10-01,279.63042004887296,280.7535341005349,281.5882621278191,6478219.163434623,0.00196825501508935,0.3523795167944624,0.345558811682176
2016-03-01,275.7537370375272,275.7635402866316,275.65185462567183,9070954.788070444,0.0016367307950990576,0.36853218881966676,0.36675139229041026
2016-04-01,282.9640904907192,282.606368278612,281.8531997259339,15072903.837721903,0.002739009972118199,0.35722361947676623,0.35947212903390413
2016-05-01,284.47082395244826,284.5800407407838,283.86313109460093,16054508.36761574,0.0041316350389692435,0.3615282428293536,0.3592814699406557
2016-06-01,290.3037892433423,290.1987839522536,289.28746069500875,16373748.550027005,0.004969616349148438,0.36630893732740005,0.3647286559654487
2016-07-01,291.5989739735993,291.84575410099586,291.2026716338186,18031292.93049051,0.001548820784691156,0.2984363345982868,0.30304362602729407
2016-08-01,290.4606211800394,290.8826299224278,290.66639924039293,15058430.323494006,0.0023866325746410674,0.29750477150515897,0.28914930976368103
