,t2m,stl1,stl2,ssr,tp,swvl1,swvl2
2010-03-01,275.4036288616629,276.52313820447455,276.3345441357645,9567599.266524574,0.0010728608753025426,0.36792402459505524,0.3704641361760721
2010-04-01,283.0300338806399,283.30797444673954,282.7191297314168,13952043.058835704,0.0011635858281889276,0.32153528744399107,0.3236350660265273
2010-05-01,290.14939363177393,290.29563714283745,289.19339216273676,16694723.964686912,0.0027308911621091014,0.2969838823188435,0.2811191592446246
2010-06-01,295.00447209273915,295.3180828899186,294.25481625896225,18753446.473657995,0.0029842547424338327,0.2801748348072328,0.2745130554787182
2010-07-01,297.36239549547986,297.7404980528724,296.79890258455436,18332755.88217369,0.0023529312757995216,0.28991631980557064,0.2955663584174861
2010-08-01,299.3448913695054,300.61852680007235,299.8853539541467,17343070.212177686,0.000622041301174494,0.15732007030523185,0.1742369323119142
2010-09-01,289.94718015094975,291.2700034540768,291.76205129874637,11963455.701681737,0.0017061927447628408,0.23279147118784838,0.19014542054121428
2010-10-01,280.90172239336096,282.2339336409923,283.3502737137268,6846719.739366039,0.0016396923353700179,0.3140453166161175,0.2874728911033068
2011-03-01,275.270034978409,275.0054951020621,274.28543935684144,10065262.31916628,0.0005619594744971888,0.3436106717086094,0.33852916551461754
2011-04-01,282.5893959105029,282.4606974270804,281.660577367208,14322335.608851872,0.001846488680344722,0.3352422508107007,0.33881883598736345
2011-05-01,290.039923564865,290.08990666642524,288.8206247439541,17781891.805666327,0.0012286567808933685,0.2600085485905382,0.25778719729307786
2011-06-01,294.32284894542335,295.115941789359,294.0950440201246,18033191.67026963,0.0043615138098462005,0.24063011278768917,0.22118800859746626
2011-07-01,296.5030232824947,296.99037406479556,295.9263147872472,18846424.300624214,0.0018199697600121464,0.269102821911895,0.2730468829751566
2011-08-01,294.49806187018385,295.63285699829873,295.22708138086574,16388129.684513694,0.0008208532595558617,0.21007325505578683,0.2114239726606136
2011-09-01,291.16607234620244,292.6214175626932,292.8630265116461,12697663.966662666,0.0005175851864564829,0.16807919908243615,0.17311946958495106
2011-10-01,282.1585290994661,283.61990902168725,284.7885109673226,7958747.347044335,0.0008575927029644566,0.23036767384821902,0.19787868974575926
