,t2m,stl1,stl2,ssr,tp,swvl1,swvl2
2010-03-01,275.7983620545848,276.3457903594956,276.1731110536724,9814912.144495104,0.0011840985373373796,0.3882954944807069,0.39114551740838793
2010-04-01,282.4914903063411,282.4906095335843,281.90672070728704,14409414.575860655,0.001480400955060972,0.3614680203862805,0.36048547142800796
2010-05-01,288.5054349807006,288.37229789806327,287.4347510303504,15762969.835991794,0.003336137573769276,0.3494427403275388,0.34409268559443645
2010-06-01,292.07572917419293,292.0055002336759,291.2018552419123,15299019.752991797,0.005672543936403453,0.3461540865594649,0.3467117143165612
2010-07-01,294.3229986852298,294.3010419279365,293.52535508091387,17365609.03537459,0.0035154181696566865,0.3796274742451561,0.3800267456457777
2010-08-01,295.3224504111122,295.6258679007103,295.19327431170836,16093767.433125164,0.001637671309681166,0.2858191437160774,0.2950007896308654
2010-09-01,287.4284539379141,288.1447679730206,288.56642303735526,10395118.665257767,0.0020447946104264064,0.3357044512245482,0.32008341825958736
2010-10-01,279.5444916616332,280.6218813735688,281.6285643185061,6640805.997989685,0.0021021238976236226,0.3701941758374496,0.3624096927847388
2011-03-01,274.78977304173986,275.0866858224016,274.52742476431735,9838774.50468973,0.0007181396400287611,0.3861099225041951,0.3831997848573159
2011-04-01,281.5098550129873,281.0327438915016,280.33051659313884,13722455.649593668,0.0020102619418025415,0.36770312329612626,0.3727927174929921
2011-05-01,287.872861931923,287.51393687487456,286.45092965956877,17240384.754915044,0.002023212083748894,0.3319913998693809,0.3358724851746437
2011-06-01,291.90021707986926,291.9881925803474,291.1942302101139,17224494.65912803,0.0042479609198749395,0.33454318409013495,0.32666394748220723
2011-07-01,293.97727232792755,293.97251896000375,293.0689532182477,17922663.806100387,0.0022278587217374004,0.32143184819579607,0.31308330138122353
2011-08-01,293.0381740512467,293.4617008005668,292.9948071494313,16973068.22475133,0.0009174374402672436,0.25540130094503904,0.2696721320845192
2011-09-01,290.6233094055039,291.3693187637075,291.4695678136744,12649617.020404076,0.00047712509131857126,0.19441573012492325,0.20901229186040074
2011-10-01,280.8646870477403,282.13135502862076,283.27473292362964,8216796.7488052575,0.0013522612594329584,0.274048804401105,0.24681830587862885
2012-03-01,275.49564339001586,274.77123857467575,274.17846669123225,9561127.685412671,0.0010771521567744654,0.3856211918568737,0.37533564799074615
2012-04-01,283.91792088695007,282.89641975637164,281.7503655492481,13913524.668032767,0.0027877899656369013,0.38316926090516873,0.3827252971027801
2012-05-01,289.1498806345946,288.9547238948957,288.1088498727853,15054437.424171807,0.003744206768404298,0.34791757315182914,0.3430301676044067
2012-06-01,294.2005120016447,294.0050281829895,292.7617121729571,19590298.03605551,0.0010912764858240819,0.28550675662482206,0.3008064831679893
2012-07-01,297.4873197638221,297.8292138154362,296.5848429949968,19942730.012174718,0.0011828049815212677,0.2127351907895776,0.21483696800618612
2012-08-01,294.78822370520106,295.52433655297443,295.18030210584044,16278561.440098725,0.0014424659765727753,0.23201037362582422,0.21203273796311015
