,t2m,stl1,stl2,ssr,tp,swvl1,swvl2
2010-03-01,275.2109735516733,275.67703888390275,275.50817037164677,8931389.763309266,0.0023304748349377295,0.3891501695594759,0.3904847838635472
2010-04-01,281.5251291967386,281.3777503893399,280.7711097621878,13658084.673885996,0.002877021279195842,0.3911689740251712,0.3927679311297706
2010-05-01,286.6167254092646,286.4648563523892,285.6856643934291,14802020.694083406,0.004211955533972666,0.37790625730800165,0.3767764454432459
2010-06-01,290.5146152069592,290.3985818277381,289.58566446590805,15568188.175065132,0.0056079860150649525,0.3719097689363535,0.37451017429013983
2010-07-01,292.0130211601797,292.27304406264534,291.6170203113873,16346016.602911511,0.004355580749969389,0.38826395682491993,0.38921483410359214
2010-08-01,292.6684302049099,292.8693740955441,292.5753824006393,15185367.65970319,0.0022679683102847167,0.33897158828934226,0.34489669863423367
2010-09-01,286.3663611405466,287.0145981313313,287.3336280226176,10875085.68874879,0.0024068232805398056,0.34823164500702847,0.34652927342376993
2010-10-01,278.9525060310775,279.8356233059611,280.7940949410086,7512972.106240846,0.0012988805040931352,0.3484849261927219,0.3457380144761068
2011-03-01,276.20178357960657,275.74154682768307,275.2218597868242,11351838.009588663,0.0008718307628602125,0.3786251755243017,0.378260207152447
2011-04-01,281.0556494262518,280.78382636307555,280.1138169957089,14924118.097707022,0.0022921389653224535,0.36772832096524144,0.37193077027149746
2011-05-01,286.31375552358173,286.1344504551851,285.21545066542024,17086766.857752617,0.002482820536367195,0.3511949400618355,0.34812099692538806
2011-06-01,289.93536021114704,290.05949857165984,289.4047621556551,17100273.29142241,0.006003852054897252,0.3634400417133656,0.3588479006387787
2011-07-01,291.56058895862253,291.65208147241543,290.9565598228034,17190465.48927278,0.003513125264069858,0.3666890411412809,0.3658967742490148
2011-08-01,291.809090852969,291.9017130473075,291.4312356947126,16847818.42468906,0.0012085162219849421,0.3117996607814421,0.3229233514746818
2011-09-01,289.51940131654345,289.87296527579196,289.9307192185502,13522059.597111408,0.0007238434462915027,0.23770169153512719,0.25102129316342847
2011-10-01,279.98581793409915,280.8212827073909,281.9452567727716,8542006.540537218,0.0011716968530242442,0.2730432830530655,0.26123120891575186
2012-03-01,274.47959116143466,274.1483077032671,274.0074692164498,10106750.237335473,0.001256362211979465,0.381486954066449,0.37793214192695607
2012-04-01,282.5034356218567,281.39284071879416,280.40250976615755,14259396.853847444,0.002988066913788831,0.39232974819774935,0.3942719996311416
2012-05-01,287.28592289983527,287.1994152786911,286.4655762235345,14460481.776296547,0.004088286244822449,0.36875863233974143,0.36589696197665594
2012-06-01,291.8446780732752,291.465775499787,290.41350963483967,18953580.9009332,0.0025201795391175796,0.3477228179459186,0.3545609053524771
2012-07-01,295.36116080156,295.4328279597121,294.3876827716797,19665251.666104257,0.0012891055010838556,0.23275703366573985,0.24650730028254228
2012-08-01,293.3865011170743,293.7857795335777,293.40552951291954,16936148.426656127,0.0010582021002702102,0.2124517667689548,0.20450101168628854
2012-09-01,290.29790291884376,290.7242376575066,290.7579670448914,13354822.045036837,0.0017553163940328563,0.22506824704988854,0.21948842534687157
2012-10-01,283.7143888356557,284.3508114971361,285.2085647144841,7802406.805771929,0.0014721802340067792,0.29200100774857696,0.27830203319989655
2013-03-01,274.97502515011985,275.26666746064336,275.3481008089663,9135251.607115114,0.002281310798230846,0.37968722142047984,0.3774351025760614
2013-04-01,283.14104326260826,282.49324091143495,281.5201014635747,15007024.40841358,0.001864915338383286,0.3587127828669407,0.3669177415485314
2013-05-01,288.47744744093393,288.68831525060915,287.94022018580813,17494776.060244244,0.002868199938589375,0.2908019449314181,0.2897448490604926
2013-06-01,290.5652963653219,290.79159043818834,289.9760287759932,16874055.726590298,0.0035177000358751734,0.3527723937495661,0.3464792802489235
2013-07-01,291.8483954894237,292.1158328980515,291.47400250389273,17890319.83265643,0.0015951372174356773,0.2916086311005876,0.2962104348478401
2013-08-01,292.9932843981909,293.54940499916717,293.16911353439264,15504736.416369883,0.003612415040471902,0.28424564762248455,0.2638933099813187
2013-09-01,284.94352021115856,285.77847210241305,286.3439951942534,10106924.991383798,0.0036908775382545837,0.3662573027925841,0.35749712406847406
2013-10-01,282.2276837452563,282.13404314290705,282.50112569598394,8405841.03717723,0.0018117887629943619,0.36565967042549974,0.36783509793009583
2014-03-01,279.10589312349435,278.6245469424764,278.269814084648,11382021.85889978,0.001365479375182601,0.36306999173915655,0.3637263950808289
2014-04-01,282.32963074825244,282.44960337105096,281.92321479345026,13637995.246311963,0.002490014306649723,0.36459555886232814,0.36214525363800354
2014-05-01,286.002256019381,286.2384512604153,285.61691298346915,16288553.212058648,0.0040039557781864675,0.36659373269140894,0.3624804252271262
2014-06-01,289.1345786368636,289.2465983508207,288.56526337130396,16928008.2817542,0.0027955910714313843,0.356210585909736,0.35573295577675884
